STUID,经度,纬度,经济指数
513,0.111147968,0.36971156,0.338547876
514,0.111147968,0.36971156,0.338547876
515,0.111147968,0.36971156,0.338547876
516,0.111147968,0.36971156,0.338547876
517,0.111147968,0.36971156,0.338547876
518,0.111147968,0.36971156,0.338547876
519,0.111147968,0.36971156,0.338547876
520,0.111147968,0.36971156,0.338547876
521,0.111147968,0.36971156,0.338547876
522,0.111147968,0.36971156,0.338547876
523,0.111147968,0.36971156,0.338547876
524,0.111147968,0.36971156,0.338547876
525,0.111147968,0.36971156,0.338547876
526,0.111147968,0.36971156,0.338547876
527,0.111147968,0.36971156,0.338547876
528,0.111147968,0.36971156,0.338547876
529,0.111147968,0.36971156,0.338547876
530,0.111147968,0.36971156,0.338547876
531,0.111147968,0.36971156,0.338547876
532,0.111147968,0.36971156,0.338547876
533,0.111147968,0.36971156,0.338547876
534,0.111147968,0.36971156,0.338547876
535,0.111147968,0.36971156,0.338547876
536,0.111147968,0.36971156,0.338547876
537,0.111147968,0.36971156,0.338547876
538,0.111147968,0.36971156,0.338547876
539,0.111147968,0.36971156,0.338547876
540,0.111147968,0.36971156,0.338547876
541,0.111147968,0.36971156,0.338547876
542,0.111147968,0.36971156,0.338547876
543,0.111147968,0.36971156,0.338547876
544,0.111147968,0.36971156,0.338547876
545,0.111147968,0.36971156,0.338547876
546,0.111147968,0.36971156,0.338547876
547,0.111147968,0.36971156,0.338547876
548,0.111147968,0.36971156,0.338547876
549,0.111147968,0.36971156,0.338547876
550,0.111147968,0.36971156,0.338547876
551,0.111147968,0.36971156,0.338547876
552,0.111147968,0.36971156,0.338547876
553,0.111147968,0.36971156,0.338547876
554,0.111147968,0.36971156,0.338547876
555,0.111147968,0.36971156,0.338547876
556,0.111147968,0.36971156,0.338547876
557,0.111147968,0.36971156,0.338547876
558,0.111147968,0.36971156,0.338547876
559,0.111147968,0.36971156,0.338547876
560,0.111147968,0.36971156,0.338547876
561,0.111147968,0.36971156,0.338547876
562,0.111147968,0.36971156,0.338547876
563,0.111147968,0.36971156,0.338547876
564,0.111147968,0.36971156,0.338547876
565,0.111147968,0.36971156,0.338547876
566,0.111147968,0.36971156,0.338547876
567,0.111147968,0.36971156,0.338547876
568,0.111147968,0.36971156,0.338547876
569,0.111147968,0.36971156,0.338547876
570,0.111147968,0.36971156,0.338547876
571,0.111147968,0.36971156,0.338547876
572,0.111147968,0.36971156,0.338547876
573,0.111147968,0.36971156,0.338547876
574,0.111147968,0.36971156,0.338547876
575,0.111147968,0.36971156,0.338547876
576,0.111147968,0.36971156,0.338547876
577,0.111147968,0.36971156,0.338547876
578,0.111147968,0.36971156,0.338547876
579,0.111147968,0.36971156,0.338547876
580,0.111147968,0.36971156,0.338547876
581,0.111147968,0.36971156,0.338547876
582,0.111147968,0.36971156,0.338547876
583,0.111147968,0.36971156,0.338547876
584,0.111147968,0.36971156,0.338547876
585,0.111147968,0.36971156,0.338547876
586,0.111147968,0.36971156,0.338547876
587,0.111147968,0.36971156,0.338547876
588,0.111147968,0.36971156,0.338547876
589,0.111147968,0.36971156,0.338547876
590,0.111147968,0.36971156,0.338547876
591,0.111147968,0.36971156,0.338547876
592,0.111147968,0.36971156,0.338547876
593,0.111147968,0.36971156,0.338547876
594,0.111147968,0.36971156,0.338547876
595,0.111147968,0.36971156,0.338547876
596,0.111147968,0.36971156,0.338547876
597,0.111147968,0.36971156,0.338547876
598,0.111147968,0.36971156,0.338547876
599,0.111147968,0.36971156,0.338547876
600,0.111147968,0.36971156,0.338547876
601,0.111147968,0.36971156,0.338547876
602,0.111147968,0.36971156,0.338547876
603,0.111147968,0.36971156,0.338547876
604,0.111147968,0.36971156,0.338547876
605,0.111147968,0.36971156,0.338547876
606,0.111147968,0.36971156,0.338547876
607,0.111147968,0.36971156,0.338547876
608,0.111147968,0.36971156,0.338547876
609,0.111147968,0.36971156,0.338547876
610,0.111147968,0.36971156,0.338547876
611,0.111147968,0.36971156,0.338547876
612,0.111147968,0.36971156,0.338547876
613,0.111147968,0.36971156,0.338547876
614,0.111147968,0.36971156,0.338547876
615,0.111147968,0.36971156,0.338547876
616,0.111147968,0.36971156,0.338547876
617,0.111147968,0.36971156,0.338547876
618,0.111147968,0.36971156,0.338547876
619,0.111147968,0.36971156,0.338547876
620,0.111147968,0.36971156,0.338547876
621,0.111147968,0.36971156,0.338547876
622,0.111147968,0.36971156,0.338547876
623,0.111147968,0.36971156,0.338547876
624,0.111147968,0.36971156,0.338547876
625,0.111147968,0.36971156,0.338547876
626,0.111147968,0.36971156,0.338547876
627,0.111147968,0.36971156,0.338547876
628,0.111147968,0.36971156,0.338547876
629,0.111147968,0.36971156,0.338547876
630,0.111147968,0.36971156,0.338547876
631,0.111147968,0.36971156,0.338547876
632,0.111147968,0.36971156,0.338547876
633,0.111147968,0.36971156,0.338547876
634,0.111147968,0.36971156,0.338547876
635,0.111147968,0.36971156,0.338547876
636,0.111147968,0.36971156,0.338547876
637,0.111147968,0.36971156,0.338547876
638,0.111147968,0.36971156,0.338547876
639,0.111147968,0.36971156,0.338547876
640,0.111147968,0.36971156,0.338547876
641,0.111147968,0.36971156,0.338547876
642,0.111147968,0.36971156,0.338547876
643,0.111147968,0.36971156,0.338547876
644,0.111147968,0.36971156,0.338547876
645,0.111147968,0.36971156,0.338547876
646,0.111147968,0.36971156,0.338547876
647,0.111147968,0.36971156,0.338547876
648,0.111147968,0.36971156,0.338547876
649,0.111147968,0.36971156,0.338547876
650,0.111147968,0.36971156,0.338547876
651,0.111147968,0.36971156,0.338547876
652,0.111147968,0.36971156,0.338547876
653,0.111147968,0.36971156,0.338547876
654,0.111147968,0.36971156,0.338547876
655,0.111147968,0.36971156,0.338547876
656,0.111147968,0.36971156,0.338547876
657,0.111147968,0.36971156,0.338547876
658,0.111147968,0.36971156,0.338547876
659,0.111147968,0.36971156,0.338547876
660,0.111147968,0.36971156,0.338547876
661,0.111147968,0.36971156,0.338547876
662,0.111147968,0.36971156,0.338547876
663,0.111147968,0.36971156,0.338547876
664,0.111147968,0.36971156,0.338547876
665,0.111147968,0.36971156,0.338547876
666,0.111147968,0.36971156,0.338547876
667,0.111147968,0.36971156,0.338547876
668,0.111147968,0.36971156,0.338547876
669,0.111147968,0.36971156,0.338547876
670,0.111147968,0.36971156,0.338547876
671,0.111147968,0.36971156,0.338547876
672,0.111147968,0.36971156,0.338547876
673,0.111147968,0.36971156,0.338547876
674,0.111147968,0.36971156,0.338547876
675,0.111147968,0.36971156,0.338547876
676,0.111147968,0.36971156,0.338547876
677,0.111147968,0.36971156,0.338547876
678,0.111147968,0.36971156,0.338547876
679,0.111147968,0.36971156,0.338547876
680,0.111147968,0.36971156,0.338547876
681,0.111147968,0.36971156,0.338547876
682,0.111147968,0.36971156,0.338547876
683,0.111147968,0.36971156,0.338547876
684,0.111147968,0.36971156,0.338547876
685,0.111147968,0.36971156,0.338547876
686,0.111147968,0.36971156,0.338547876
687,0.111147968,0.36971156,0.338547876
688,0.111147968,0.36971156,0.338547876
689,0.111147968,0.36971156,0.338547876
690,0.111147968,0.36971156,0.338547876
691,0.111147968,0.36971156,0.338547876
692,0.111147968,0.36971156,0.338547876
693,0.111147968,0.36971156,0.338547876
