STUID,经度,纬度,经济指数
396,0.111147968,0.36971156,0.338547876
397,0.149398681,0.317689431,0.267487794
398,0.09674354,0.413468128,0.229448544
399,0.09674354,0.413468128,0.229448544
400,0.111147968,0.36971156,0.338547876
401,0.186743758,0.235375382,0.42789521
402,0.15837589,0.70041172,0.245715719
403,0.190840665,0.467161528,0.705465294
404,0.12557506,0.553470364,0.254462902
405,0.09674354,0.413468128,0.229448544
406,0.191747606,0.399015924,0.567586719
407,0.222283611,0.927346407,0.2357272
408,0.111147968,0.36971156,0.338547876
409,0.174796132,0.460154809,0.216352243
410,0.15837589,0.70041172,0.245715719
411,0.157171822,0.410550213,0.333668947
412,0.173130119,0.647200716,0.497585817
413,0.09674354,0.413468128,0.229448544
414,0.111147968,0.36971156,0.338547876
415,0.09346174,0.622499835,0.086186741
416,0.111147968,0.36971156,0.338547876
417,0.121866429,0.109064402,0.171812652
418,0.133854211,0,0.214661038
419,0.173130119,0.647200716,0.497585817
420,0.09674354,0.413468128,0.229448544
421,0.088750762,0.195177981,0.12782292
422,0.111147968,0.36971156,0.338547876
423,0.151160613,0.120764229,0.631136407
424,0.173130119,0.647200716,0.497585817
425,0.111147968,0.36971156,0.338547876
426,0.174796132,0.460154809,0.216352243
427,0.121866429,0.109064402,0.171812652
428,0.23006662,1,0.245879867
429,0.166582453,0.336430591,0.210997356
430,0.111147968,0.36971156,0.338547876
431,0.09674354,0.413468128,0.229448544
432,0,0.922677812,0.155927439
433,0.174796132,0.460154809,0.216352243
434,0.190840665,0.467161528,0.705465294
435,0.166582453,0.336430591,0.210997356
436,0.12557506,0.553470364,0.254462902
437,0.153432826,0.572693764,0.25126377
438,0.157171822,0.410550213,0.333668947
439,0.088750762,0.195177981,0.12782292
440,0.191747606,0.399015924,0.567586719
441,0.153432826,0.572693764,0.25126377
442,0.09674354,0.413468128,0.229448544
443,0.17424778,0.742373942,0.775330908
444,0.09674354,0.413468128,0.229448544
445,0.15837589,0.70041172,0.245715719
446,0.151160613,0.120764229,0.631136407
447,0.149398681,0.317689431,0.267487794
448,0.190840665,0.467161528,0.705465294
449,0.111147968,0.36971156,0.338547876
450,0.186743758,0.235375382,0.42789521
451,0.111147968,0.36971156,0.338547876
452,0.111147968,0.36971156,0.338547876
453,0.186743758,0.235375382,0.42789521
454,0.173130119,0.647200716,0.497585817
455,0.111147968,0.36971156,0.338547876
456,0.166582453,0.336430591,0.210997356
457,0.146841501,0.693090087,0.195340025
458,0.111147968,0.36971156,0.338547876
459,0.111147968,0.36971156,0.338547876
460,0.174796132,0.460154809,0.216352243
461,0.166582453,0.336430591,0.210997356
462,0.174796132,0.460154809,0.216352243
463,0.149398681,0.317689431,0.267487794
464,0.09674354,0.413468128,0.229448544
465,0.111147968,0.36971156,0.338547876
466,0.174796132,0.460154809,0.216352243
467,0.211090591,0.846147923,0.38265404
468,0.111147968,0.36971156,0.338547876
469,0.111147968,0.36971156,0.338547876
470,0.153432826,0.572693764,0.25126377
471,0.112379342,0.254918281,0.120358185
472,0.157171822,0.410550213,0.333668947
473,0.190840665,0.467161528,0.705465294
474,0.173130119,0.647200716,0.497585817
475,0.09674354,0.413468128,0.229448544
476,0.111147968,0.36971156,0.338547876
477,0.09674354,0.413468128,0.229448544
478,0.191747606,0.399015924,0.567586719
479,0.111147968,0.36971156,0.338547876
480,0.174796132,0.460154809,0.216352243
481,0.15837589,0.70041172,0.245715719
482,0.157171822,0.410550213,0.333668947
483,0.111147968,0.36971156,0.338547876
484,0.149398681,0.317689431,0.267487794
485,0.174796132,0.460154809,0.216352243
486,0.157171822,0.410550213,0.333668947
487,0.111147968,0.36971156,0.338547876
488,0.15837589,0.70041172,0.245715719
489,0.190840665,0.467161528,0.705465294
490,0.09674354,0.413468128,0.229448544
491,0.149398681,0.317689431,0.267487794
492,0.190840665,0.467161528,0.705465294
493,0.111147968,0.36971156,0.338547876
494,0.111147968,0.36971156,0.338547876
495,0.153432826,0.572693764,0.25126377
496,0.153432826,0.572693764,0.25126377
497,0.149398681,0.317689431,0.267487794
498,0.111147968,0.36971156,0.338547876
499,0.15837589,0.70041172,0.245715719
500,0.190840665,0.467161528,0.705465294
501,0.09674354,0.413468128,0.229448544
502,0.191747606,0.399015924,0.567586719
503,0.191747606,0.399015924,0.567586719
504,0.111147968,0.36971156,0.338547876
505,0.169612703,0.772653003,0.955987109
506,0.186743758,0.235375382,0.42789521
507,0.111147968,0.36971156,0.338547876
508,0.15837589,0.70041172,0.245715719
509,0.15837589,0.70041172,0.245715719
510,0.190840665,0.467161528,0.705465294
511,0.166582453,0.336430591,0.210997356
512,0.173130119,0.647200716,0.497585817
513,0.12557506,0.553470364,0.254462902
514,0.09674354,0.413468128,0.229448544
515,0.191747606,0.399015924,0.567586719
516,0.111147968,0.36971156,0.338547876
517,0.111147968,0.36971156,0.338547876
518,0.153432826,0.572693764,0.25126377
519,0.111147968,0.36971156,0.338547876
520,0.111147968,0.36971156,0.338547876
521,0.15837589,0.70041172,0.245715719
522,0.23006662,1,0.245879867
523,0.149398681,0.317689431,0.267487794
524,0.166582453,0.336430591,0.210997356
525,0.173130119,0.647200716,0.497585817
526,0.146841501,0.693090087,0.195340025
527,0.121866429,0.109064402,0.171812652
528,0.157171822,0.410550213,0.333668947
529,0.09674354,0.413468128,0.229448544
530,0.09674354,0.413468128,0.229448544
531,0.111147968,0.36971156,0.338547876
532,0.112379342,0.254918281,0.120358185
533,0.15837589,0.70041172,0.245715719
534,0.153432826,0.572693764,0.25126377
535,0.211090591,0.846147923,0.38265404
536,0.146841501,0.693090087,0.195340025
537,0.09674354,0.413468128,0.229448544
538,0.173130119,0.647200716,0.497585817
539,0.088750762,0.195177981,0.12782292
540,0.111147968,0.36971156,0.338547876
541,0.111147968,0.36971156,0.338547876
542,0.157171822,0.410550213,0.333668947
543,0.174796132,0.460154809,0.216352243
544,0.169612703,0.772653003,0.955987109
545,0.186743758,0.235375382,0.42789521
546,0.15837589,0.70041172,0.245715719
547,0,0.922677812,0.373221036
548,0.09674354,0.413468128,0.229448544
549,0.174796132,0.460154809,0.216352243
550,0.112379342,0.254918281,0.120358185
551,0.157171822,0.410550213,0.333668947
552,0.09674354,0.413468128,0.229448544
553,0.111147968,0.36971156,0.338547876
554,0.174796132,0.460154809,0.216352243
555,0.157171822,0.410550213,0.333668947
556,0,0.922677812,0.373221036
557,0.173130119,0.647200716,0.497585817
558,0.09674354,0.413468128,0.229448544
559,0.09674354,0.413468128,0.229448544
560,0.09674354,0.413468128,0.229448544
561,0.111147968,0.36971156,0.338547876
562,0.09674354,0.413468128,0.229448544
563,0.191747606,0.399015924,0.567586719
564,0.186743758,0.235375382,0.42789521
565,0.15837589,0.70041172,0.245715719
566,0.173130119,0.647200716,0.497585817
567,0.09674354,0.413468128,0.229448544
568,0.09674354,0.413468128,0.229448544
569,0,0.922677812,0.155927439
570,0.191747606,0.399015924,0.567586719
571,0.111147968,0.36971156,0.338547876
572,0.15837589,0.70041172,0.245715719
573,0.09674354,0.413468128,0.229448544
574,0.09674354,0.413468128,0.229448544
575,0.191747606,0.399015924,0.567586719
576,0.111147968,0.36971156,0.338547876
577,0.166582453,0.336430591,0.210997356
578,0.186743758,0.235375382,0.42789521
579,0.121866429,0.109064402,0.171812652
580,0.109740792,0.677925382,0.217499229
581,0.12557506,0.553470364,0.254462902
582,0.09674354,0.413468128,0.229448544
583,0.111147968,0.36971156,0.338547876
584,0.153432826,0.572693764,0.25126377
585,0.166582453,0.336430591,0.210997356
586,0.146841501,0.693090087,0.195340025
587,0.09674354,0.413468128,0.229448544
588,0.186743758,0.235375382,0.42789521
589,0.151160613,0.120764229,0.631136407
590,0.047636364,0.642960749,0.170327316
591,0.09674354,0.413468128,0.229448544
592,0.09674354,0.413468128,0.229448544
593,0.111147968,0.36971156,0.338547876
594,0.111147968,0.36971156,0.338547876
595,0.121866429,0.109064402,0.171812652
596,0.149398681,0.317689431,0.267487794
597,0.15837589,0.70041172,0.245715719
598,0.157171822,0.410550213,0.333668947
599,0.166582453,0.336430591,0.210997356
600,0.09674354,0.413468128,0.229448544
601,0.111147968,0.36971156,0.338547876
602,0.111147968,0.36971156,0.338547876
603,0.09674354,0.413468128,0.229448544
604,0,0.922677812,0.155927439
605,0.111147968,0.36971156,0.338547876
606,0.153432826,0.572693764,0.25126377
607,0.211090591,0.846147923,0.38265404
608,0,0.922677812,0.373221036
609,0,0.922677812,0.373221036
610,0.09674354,0.413468128,0.229448544
611,0.09674354,0.413468128,0.229448544
612,0.111147968,0.36971156,0.338547876
613,0.174796132,0.460154809,0.216352243
614,0.173130119,0.647200716,0.497585817
615,0.09674354,0.413468128,0.229448544
616,0.111147968,0.36971156,0.338547876
617,0.174796132,0.460154809,0.216352243
618,0.153432826,0.572693764,0.25126377
619,0.09674354,0.413468128,0.229448544
620,0.09674354,0.413468128,0.229448544
621,0.09674354,0.413468128,0.229448544
622,0.191747606,0.399015924,0.567586719
623,0.111147968,0.36971156,0.338547876
624,0.186743758,0.235375382,0.42789521
625,0.09674354,0.413468128,0.229448544
626,0.15837589,0.70041172,0.245715719
627,0.111147968,0.36971156,0.338547876
628,0.111147968,0.36971156,0.338547876
629,0.09674354,0.413468128,0.229448544
630,0.174796132,0.460154809,0.216352243
631,0.186743758,0.235375382,0.42789521
632,0.149398681,0.317689431,0.267487794
633,0.191747606,0.399015924,0.567586719
634,0.153432826,0.572693764,0.25126377
635,0.111147968,0.36971156,0.338547876
636,0.111147968,0.36971156,0.338547876
637,0.15837589,0.70041172,0.245715719
638,0.111147968,0.36971156,0.338547876
639,0.121866429,0.109064402,0.171812652
640,0.173130119,0.647200716,0.497585817
641,0.09674354,0.413468128,0.229448544
642,0.191747606,0.399015924,0.567586719
643,0.151160613,0.120764229,0.631136407
644,0.153432826,0.572693764,0.25126377
645,0.157171822,0.410550213,0.333668947
646,0.173130119,0.647200716,0.497585817
647,0.09674354,0.413468128,0.229448544
648,0.111147968,0.36971156,0.338547876
649,0.186743758,0.235375382,0.42789521
650,0.157171822,0.410550213,0.333668947
651,0.190840665,0.467161528,0.705465294
652,0.166582453,0.336430591,0.210997356
653,0.09674354,0.413468128,0.229448544
654,0.111147968,0.36971156,0.338547876
655,0.121866429,0.109064402,0.171812652
656,0.15837589,0.70041172,0.245715719
657,0.173130119,0.647200716,0.497585817
658,0.09674354,0.413468128,0.229448544
659,0.09674354,0.413468128,0.229448544
660,0.09674354,0.413468128,0.229448544
661,0.111147968,0.36971156,0.338547876
662,0.166582453,0.336430591,0.210997356
663,0.111147968,0.36971156,0.338547876
664,0.151160613,0.120764229,0.631136407
665,0.09346174,0.622499835,0.086186741
666,0.190840665,0.467161528,0.705465294
667,0.15837589,0.70041172,0.245715719
668,0.157171822,0.410550213,0.333668947
669,0.047636364,0.642960749,0.170327316
670,0.09674354,0.413468128,0.229448544
671,0.09674354,0.413468128,0.229448544
672,0.09674354,0.413468128,0.229448544
673,0.088750762,0.195177981,0.12782292
674,0.111147968,0.36971156,0.338547876
675,0.111147968,0.36971156,0.338547876
676,0.09674354,0.413468128,0.229448544
677,0.111147968,0.36971156,0.338547876
678,0.190840665,0.467161528,0.705465294
679,0.166582453,0.336430591,0.210997356
680,0.09674354,0.413468128,0.229448544
681,0.09674354,0.413468128,0.229448544
682,0.09674354,0.413468128,0.229448544
683,0.111147968,0.36971156,0.338547876
684,0.111147968,0.36971156,0.338547876
685,0.111147968,0.36971156,0.338547876
686,0.151160613,0.120764229,0.631136407
687,0.09674354,0.413468128,0.229448544
688,0.111147968,0.36971156,0.338547876
689,0.111147968,0.36971156,0.338547876
690,0.174796132,0.460154809,0.216352243
691,0.166582453,0.336430591,0.210997356
692,0.173130119,0.647200716,0.497585817
693,0.09674354,0.413468128,0.229448544
694,0.088750762,0.195177981,0.12782292
695,0.157171822,0.410550213,0.333668947
696,0.09674354,0.413468128,0.229448544
697,0.186743758,0.235375382,0.42789521
698,0.149398681,0.317689431,0.267487794
699,0.166582453,0.336430591,0.210997356
700,0.09674354,0.413468128,0.229448544
701,0.111147968,0.36971156,0.338547876
702,0.174796132,0.460154809,0.216352243
703,0.112379342,0.254918281,0.120358185
704,0.173130119,0.647200716,0.497585817
705,0.09674354,0.413468128,0.229448544
706,0.09674354,0.413468128,0.229448544
707,0.191747606,0.399015924,0.567586719
708,0.111147968,0.36971156,0.338547876
709,0.174796132,0.460154809,0.216352243
710,0.121866429,0.109064402,0.171812652
711,0.149398681,0.317689431,0.267487794
712,0.173130119,0.647200716,0.497585817
713,0.09674354,0.413468128,0.229448544
714,0.111147968,0.36971156,0.338547876
715,0.112379342,0.254918281,0.120358185
716,0.111147968,0.36971156,0.338547876
717,0.111147968,0.36971156,0.338547876
718,0.153432826,0.572693764,0.25126377
719,0.191747606,0.399015924,0.567586719
720,0.111147968,0.36971156,0.338547876
721,0.09346174,0.622499835,0.086186741
722,0.173130119,0.647200716,0.497585817
723,0.09674354,0.413468128,0.229448544
724,0.111147968,0.36971156,0.338547876
725,0.111147968,0.36971156,0.338547876
726,0.157171822,0.410550213,0.333668947
727,0.166582453,0.336430591,0.210997356
728,0.146841501,0.693090087,0.195340025
729,0.111147968,0.36971156,0.338547876
730,0.153432826,0.572693764,0.25126377
731,0.146841501,0.693090087,0.195340025
732,0.173130119,0.647200716,0.497585817
733,0.111147968,0.36971156,0.338547876
734,0.111147968,0.36971156,0.338547876
735,0.146841501,0.693090087,0.195340025
736,0.09674354,0.413468128,0.229448544
737,0.174796132,0.460154809,0.216352243
738,0.149398681,0.317689431,0.267487794
739,0.09674354,0.413468128,0.229448544
740,0.111147968,0.36971156,0.338547876
741,0.111147968,0.36971156,0.338547876
742,0.174796132,0.460154809,0.216352243
743,0.151160613,0.120764229,0.631136407
744,0.157171822,0.410550213,0.333668947
745,0.173130119,0.647200716,0.497585817
746,0.09674354,0.413468128,0.229448544
747,0.191747606,0.399015924,0.567586719
748,0.190840665,0.467161528,0.705465294
749,0.186743758,0.235375382,0.42789521
750,0.112379342,0.254918281,0.120358185
751,0.15837589,0.70041172,0.245715719
752,0.153432826,0.572693764,0.25126377
753,0.166582453,0.336430591,0.210997356
754,0.09674354,0.413468128,0.229448544
755,0.111147968,0.36971156,0.338547876
756,0.157171822,0.410550213,0.333668947
757,0.149398681,0.317689431,0.267487794
758,0.151160613,0.120764229,0.631136407
759,0.173130119,0.647200716,0.497585817
760,0.15837589,0.70041172,0.245715719
761,0.166582453,0.336430591,0.210997356
762,0.166582453,0.336430591,0.210997356
763,0.151160613,0.120764229,0.631136407
764,0.174796132,0.460154809,0.216352243
765,0.186743758,0.235375382,0.42789521
766,0.15837589,0.70041172,0.245715719
767,0.153432826,0.572693764,0.25126377
768,0.166582453,0.336430591,0.210997356
769,0.17424778,0.742373942,0.775330908
770,0.111147968,0.36971156,0.338547876
771,0.09674354,0.413468128,0.229448544
772,0.09346174,0.622499835,0.086186741
773,0.112379342,0.254918281,0.120358185
774,0.15837589,0.70041172,0.245715719
775,0.153432826,0.572693764,0.25126377
776,0.149398681,0.317689431,0.267487794
777,0.190840665,0.467161528,0.705465294
778,0.166582453,0.336430591,0.210997356
779,0.12557506,0.553470364,0.254462902
780,0,0.922677812,0.155927439
781,0.088750762,0.195177981,0.12782292
782,0.111147968,0.36971156,0.338547876
783,0.111147968,0.36971156,0.338547876
784,0.153432826,0.572693764,0.25126377
785,0.09674354,0.413468128,0.229448544
786,0.111147968,0.36971156,0.338547876
787,0.174796132,0.460154809,0.216352243
788,0.09674354,0.413468128,0.229448544
789,0.190840665,0.467161528,0.705465294
790,0.109740792,0.677925382,0.217499229
791,0.146841501,0.693090087,0.195340025
792,0.09674354,0.413468128,0.229448544
793,0.09674354,0.413468128,0.229448544
794,0.09674354,0.413468128,0.229448544
795,0.111147968,0.36971156,0.338547876
796,0.111147968,0.36971156,0.338547876
797,0.153432826,0.572693764,0.25126377
798,0.09674354,0.413468128,0.229448544
799,0.111147968,0.36971156,0.338547876
800,0.211090591,0.846147923,0.38265404
801,0.047636364,0.642960749,0.170327316
802,0.09674354,0.413468128,0.229448544
803,0.09674354,0.413468128,0.229448544
804,0.111147968,0.36971156,0.338547876
805,0.09674354,0.413468128,0.229448544
806,0.09674354,0.413468128,0.229448544
807,0.088750762,0.195177981,0.12782292
808,0.157171822,0.410550213,0.333668947
809,0.09674354,0.413468128,0.229448544
810,0.153432826,0.572693764,0.25126377
811,0.157171822,0.410550213,0.333668947
812,0.211090591,0.846147923,0.38265404
813,0.12557506,0.553470364,0.254462902
814,0.09674354,0.413468128,0.229448544
815,0.191747606,0.399015924,0.567586719
816,0.088750762,0.195177981,0.12782292
817,0.174796132,0.460154809,0.216352243
818,0.186743758,0.235375382,0.42789521
819,0.121866429,0.109064402,0.171812652
820,0.157171822,0.410550213,0.333668947
821,0.166582453,0.336430591,0.210997356
822,0,0.922677812,0.373221036
823,0.12557506,0.553470364,0.254462902
824,0.191747606,0.399015924,0.567586719
825,0.047636364,0.642960749,0.170327316
826,0.09674354,0.413468128,0.229448544
827,0.191747606,0.399015924,0.567586719
828,0.151160613,0.120764229,0.631136407
829,0.153432826,0.572693764,0.25126377
830,0.166582453,0.336430591,0.210997356
831,0.09674354,0.413468128,0.229448544
832,0.111147968,0.36971156,0.338547876
833,0.111147968,0.36971156,0.338547876
834,0.111147968,0.36971156,0.338547876
835,0.146841501,0.693090087,0.195340025
836,0.09674354,0.413468128,0.229448544
837,0.111147968,0.36971156,0.338547876
838,0.15837589,0.70041172,0.245715719
839,0.15837589,0.70041172,0.245715719
840,0.157171822,0.410550213,0.333668947
841,0.09674354,0.413468128,0.229448544
842,0.186743758,0.235375382,0.42789521
843,0.151160613,0.120764229,0.631136407
844,0.173130119,0.647200716,0.497585817
845,0.09674354,0.413468128,0.229448544
846,0.17424778,0.742373942,0.775330908
847,0.157171822,0.410550213,0.333668947
848,0.166582453,0.336430591,0.210997356
849,0.09674354,0.413468128,0.229448544
850,0.09674354,0.413468128,0.229448544
851,0.111147968,0.36971156,0.338547876
852,0.111147968,0.36971156,0.338547876
853,0.157171822,0.410550213,0.333668947
854,0.174796132,0.460154809,0.216352243
855,0.174796132,0.460154809,0.216352243
856,0.157171822,0.410550213,0.333668947
857,0.191747606,0.399015924,0.567586719
858,0.111147968,0.36971156,0.338547876
859,0.111147968,0.36971156,0.338547876
860,0.153432826,0.572693764,0.25126377
861,0.09674354,0.413468128,0.229448544
862,0.191747606,0.399015924,0.567586719
863,0.111147968,0.36971156,0.338547876
864,0.111147968,0.36971156,0.338547876
865,0.109740792,0.677925382,0.217499229
866,0.12557506,0.553470364,0.254462902
867,0.174796132,0.460154809,0.216352243
868,0.174796132,0.460154809,0.216352243
869,0.166582453,0.336430591,0.210997356
870,0.09674354,0.413468128,0.229448544
871,0.174796132,0.460154809,0.216352243
872,0.173130119,0.647200716,0.497585817
873,0.09674354,0.413468128,0.229448544
874,0.111147968,0.36971156,0.338547876
875,0.186743758,0.235375382,0.42789521
876,0.166582453,0.336430591,0.210997356
877,0.173130119,0.647200716,0.497585817
878,0.09674354,0.413468128,0.229448544
879,0.186743758,0.235375382,0.42789521
880,0.09674354,0.413468128,0.229448544
881,0.191747606,0.399015924,0.567586719
882,0.111147968,0.36971156,0.338547876
883,0.186743758,0.235375382,0.42789521
884,0.111147968,0.36971156,0.338547876
885,0.121866429,0.109064402,0.171812652
886,0.157171822,0.410550213,0.333668947
887,0.166582453,0.336430591,0.210997356
888,0.109740792,0.677925382,0.217499229
889,0.09674354,0.413468128,0.229448544
890,0.191747606,0.399015924,0.567586719
891,0.186743758,0.235375382,0.42789521
892,0,0.922677812,0.373221036
893,0.09674354,0.413468128,0.229448544
894,0.15837589,0.70041172,0.245715719
895,0.09674354,0.413468128,0.229448544
896,0.09674354,0.413468128,0.229448544
897,0.191747606,0.399015924,0.567586719
898,0.111147968,0.36971156,0.338547876
899,0.112379342,0.254918281,0.120358185
900,0.15837589,0.70041172,0.245715719
901,0.112379342,0.254918281,0.120358185
902,0.15837589,0.70041172,0.245715719
903,0.09674354,0.413468128,0.229448544
904,0.09674354,0.413468128,0.229448544
905,0.111147968,0.36971156,0.338547876
906,0.111147968,0.36971156,0.338547876
907,0.173130119,0.647200716,0.497585817
908,0.09674354,0.413468128,0.229448544
909,0.088750762,0.195177981,0.12782292
910,0.111147968,0.36971156,0.338547876
911,0.111147968,0.36971156,0.338547876
912,0.111147968,0.36971156,0.338547876
913,0.190840665,0.467161528,0.705465294
914,0.09674354,0.413468128,0.229448544
915,0.111147968,0.36971156,0.338547876
916,0.174796132,0.460154809,0.216352243
917,0.146841501,0.693090087,0.195340025
918,0.09674354,0.413468128,0.229448544
919,0.111147968,0.36971156,0.338547876
920,0.111147968,0.36971156,0.338547876
921,0.149398681,0.317689431,0.267487794
922,0.09674354,0.413468128,0.229448544
923,0.174796132,0.460154809,0.216352243
924,0.112379342,0.254918281,0.120358185
925,0.173130119,0.647200716,0.497585817
926,0.186743758,0.235375382,0.42789521
927,0.153432826,0.572693764,0.25126377
928,0.190840665,0.467161528,0.705465294
929,0.166582453,0.336430591,0.210997356
930,0.09674354,0.413468128,0.229448544
931,0.111147968,0.36971156,0.338547876
932,0.121866429,0.109064402,0.171812652
933,0.09674354,0.413468128,0.229448544
934,0.111147968,0.36971156,0.338547876
935,0.186743758,0.235375382,0.42789521
936,0.121866429,0.109064402,0.171812652
937,0.111147968,0.36971156,0.338547876
938,0.111147968,0.36971156,0.338547876
939,0.111147968,0.36971156,0.338547876
940,0.111147968,0.36971156,0.338547876
941,0.146841501,0.693090087,0.195340025
942,0.09674354,0.413468128,0.229448544
943,0.174796132,0.460154809,0.216352243
944,0.174796132,0.460154809,0.216352243
945,0.15837589,0.70041172,0.245715719
946,0.09674354,0.413468128,0.229448544
947,0.15837589,0.70041172,0.245715719
948,0.191747606,0.399015924,0.567586719
949,0.111147968,0.36971156,0.338547876
950,0.111147968,0.36971156,0.338547876
951,0.111147968,0.36971156,0.338547876
952,0.174796132,0.460154809,0.216352243
953,0.157171822,0.410550213,0.333668947
954,0.166582453,0.336430591,0.210997356
955,0.047636364,0.642960749,0.170327316
956,0.12557506,0.553470364,0.254462902
957,0.09674354,0.413468128,0.229448544
958,0.088750762,0.195177981,0.12782292
959,0.111147968,0.36971156,0.338547876
960,0.169612703,0.772653003,0.955987109
961,0.09346174,0.622499835,0.086186741
962,0.149398681,0.317689431,0.267487794
963,0.190840665,0.467161528,0.705465294
964,0,0.922677812,0.155927439
965,0.191747606,0.399015924,0.567586719
966,0.111147968,0.36971156,0.338547876
967,0.174796132,0.460154809,0.216352243
968,0.09674354,0.413468128,0.229448544
969,0.169612703,0.772653003,0.955987109
970,0.121866429,0.109064402,0.171812652
971,0.153432826,0.572693764,0.25126377
972,0.157171822,0.410550213,0.333668947
973,0.211090591,0.846147923,0.38265404
974,0.173130119,0.647200716,0.497585817
975,0.09674354,0.413468128,0.229448544
976,0.111147968,0.36971156,0.338547876
977,0.174796132,0.460154809,0.216352243
978,0.121866429,0.109064402,0.171812652
979,0.157171822,0.410550213,0.333668947
980,0.166582453,0.336430591,0.210997356
981,0,0.922677812,0.373221036
982,0.111147968,0.36971156,0.338547876
983,0.111147968,0.36971156,0.338547876
984,0.157171822,0.410550213,0.333668947
985,0.09674354,0.413468128,0.229448544
986,0.111147968,0.36971156,0.338547876
987,0.111147968,0.36971156,0.338547876
988,0.088750762,0.195177981,0.12782292
989,0.174796132,0.460154809,0.216352243
990,0.186743758,0.235375382,0.42789521
991,0.151160613,0.120764229,0.631136407
992,0.15837589,0.70041172,0.245715719
993,0.157171822,0.410550213,0.333668947
994,0.173130119,0.647200716,0.497585817
995,0.09674354,0.413468128,0.229448544
996,0.09674354,0.413468128,0.229448544
997,0.09674354,0.413468128,0.229448544
998,0.09674354,0.413468128,0.229448544
999,0.191747606,0.399015924,0.567586719
1000,0.111147968,0.36971156,0.338547876
1001,0.111147968,0.36971156,0.338547876
1002,0.111147968,0.36971156,0.338547876
1003,0.111147968,0.36971156,0.338547876
1004,0.09346174,0.622499835,0.086186741
1005,0.157171822,0.410550213,0.333668947
1006,0.173130119,0.647200716,0.497585817
1007,0.09674354,0.413468128,0.229448544
1008,0.09674354,0.413468128,0.229448544
1009,0.09674354,0.413468128,0.229448544
1010,0.111147968,0.36971156,0.338547876
1011,0.111147968,0.36971156,0.338547876
1012,0.111147968,0.36971156,0.338547876
1013,0.153432826,0.572693764,0.25126377
1014,0.15837589,0.70041172,0.245715719
1015,0.111147968,0.36971156,0.338547876
1016,0.121866429,0.109064402,0.171812652
1017,0.15837589,0.70041172,0.245715719
1018,0.190840665,0.467161528,0.705465294
1019,0.111147968,0.36971156,0.338547876
1020,0.111147968,0.36971156,0.338547876
1021,0.121866429,0.109064402,0.171812652
1022,0.190840665,0.467161528,0.705465294
1023,0.191747606,0.399015924,0.567586719
1024,0.174796132,0.460154809,0.216352243
1025,0.157171822,0.410550213,0.333668947
1026,0.09674354,0.413468128,0.229448544
1027,0.111147968,0.36971156,0.338547876
1028,0.111147968,0.36971156,0.338547876
1029,0.15837589,0.70041172,0.245715719
1030,0.191747606,0.399015924,0.567586719
1031,0.153432826,0.572693764,0.25126377
1032,0.149398681,0.317689431,0.267487794
1033,0.09674354,0.413468128,0.229448544
1034,0.191747606,0.399015924,0.567586719
1035,0.112379342,0.254918281,0.120358185
1036,0.157171822,0.410550213,0.333668947
1037,0.121866429,0.109064402,0.171812652
1038,0.153432826,0.572693764,0.25126377
1039,0.149398681,0.317689431,0.267487794
1040,0.166582453,0.336430591,0.210997356
1041,0.12557506,0.553470364,0.254462902
1042,0.09674354,0.413468128,0.229448544
1043,0.111147968,0.36971156,0.338547876
1044,0.15837589,0.70041172,0.245715719
1045,0.146841501,0.693090087,0.195340025
1046,0.186743758,0.235375382,0.42789521
1047,0.09674354,0.413468128,0.229448544
1048,0.111147968,0.36971156,0.338547876
1049,0.157171822,0.410550213,0.333668947
1050,0,0.922677812,0.373221036
1051,0.088750762,0.195177981,0.12782292
1052,0.15837589,0.70041172,0.245715719
1053,0.157171822,0.410550213,0.333668947
1054,0.146841501,0.693090087,0.195340025
1055,0.09674354,0.413468128,0.229448544
1056,0.09674354,0.413468128,0.229448544
1057,0.111147968,0.36971156,0.338547876
1058,0.153432826,0.572693764,0.25126377
1059,0.191747606,0.399015924,0.567586719
1060,0.111147968,0.36971156,0.338547876
1061,0.09346174,0.622499835,0.086186741
1062,0.157171822,0.410550213,0.333668947
1063,0.190840665,0.467161528,0.705465294
1064,0.09674354,0.413468128,0.229448544
1065,0.09674354,0.413468128,0.229448544
1066,0.09674354,0.413468128,0.229448544
1067,0.111147968,0.36971156,0.338547876
1068,0.111147968,0.36971156,0.338547876
1069,0.222283611,0.927346407,0.2357272
1070,0.211090591,0.846147923,0.38265404
1071,0.12557506,0.553470364,0.254462902
1072,0.111147968,0.36971156,0.338547876
1073,0.153432826,0.572693764,0.25126377
1074,0.15837589,0.70041172,0.245715719
1075,0.09674354,0.413468128,0.229448544
1076,0.186743758,0.235375382,0.42789521
1077,0.121866429,0.109064402,0.171812652
1078,0.09674354,0.413468128,0.229448544
1079,0.111147968,0.36971156,0.338547876
1080,0.09674354,0.413468128,0.229448544
1081,0.111147968,0.36971156,0.338547876
1082,0.15837589,0.70041172,0.245715719
1083,0.153432826,0.572693764,0.25126377
1084,0.157171822,0.410550213,0.333668947
1085,0.166582453,0.336430591,0.210997356
1086,0.09674354,0.413468128,0.229448544
1087,0.09674354,0.413468128,0.229448544
1088,0.153432826,0.572693764,0.25126377
1089,0.153432826,0.572693764,0.25126377
1090,0.12557506,0.553470364,0.254462902
1091,0.09674354,0.413468128,0.229448544
1092,0.111147968,0.36971156,0.338547876
