STUID,经度,纬度,经济指数
761,0.169612703,0.772653003,0.955987109
762,0.174796132,0.460154809,0.216352243
763,0.111147968,0.36971156,0.338547876
764,0.190840665,0.467161528,0.705465294
765,0.190840665,0.467161528,0.705465294
766,0.111147968,0.36971156,0.338547876
767,0.111147968,0.36971156,0.338547876
768,0.111147968,0.36971156,0.338547876
769,0.169612703,0.772653003,0.955987109
770,0.111147968,0.36971156,0.338547876
771,0.111147968,0.36971156,0.338547876
772,0.12557506,0.553470364,0.254462902
773,0.111147968,0.36971156,0.338547876
774,0.111147968,0.36971156,0.338547876
775,0.12557506,0.553470364,0.254462902
776,0.111147968,0.36971156,0.338547876
777,0.211090591,0.846147923,0.38265404
778,0.169612703,0.772653003,0.955987109
779,0.12557506,0.553470364,0.254462902
780,0.157171822,0.410550213,0.333668947
781,0.190840665,0.467161528,0.705465294
782,0.111147968,0.36971156,0.338547876
783,0.12557506,0.553470364,0.254462902
784,0.23006662,1,0.245879867
785,0.12557506,0.553470364,0.254462902
786,0.111147968,0.36971156,0.338547876
787,0.111147968,0.36971156,0.338547876
788,0.111147968,0.36971156,0.338547876
789,0.190840665,0.467161528,0.705465294
790,0.111147968,0.36971156,0.338547876
791,0.111147968,0.36971156,0.338547876
792,0.111147968,0.36971156,0.338547876
793,0.199537099,0.435699613,1
794,0.111147968,0.36971156,0.338547876
795,0.111147968,0.36971156,0.338547876
796,0.111147968,0.36971156,0.338547876
797,0.157171822,0.410550213,0.333668947
798,0.169612703,0.772653003,0.955987109
799,0.111147968,0.36971156,0.338547876
800,0.12557506,0.553470364,0.254462902
801,0.169612703,0.772653003,0.955987109
802,0.111147968,0.36971156,0.338547876
803,0.111147968,0.36971156,0.338547876
804,0.169612703,0.772653003,0.955987109
805,0.111147968,0.36971156,0.338547876
806,0.111147968,0.36971156,0.338547876
807,0.111147968,0.36971156,0.338547876
808,0.111147968,0.36971156,0.338547876
809,0.111147968,0.36971156,0.338547876
810,0.111147968,0.36971156,0.338547876
811,0.190840665,0.467161528,0.705465294
812,0.211090591,0.846147923,0.38265404
813,0.12557506,0.553470364,0.254462902
814,0.111147968,0.36971156,0.338547876
815,0.191747606,0.399015924,0.567586719
816,0.088750762,0.195177981,0.12782292
817,0.169612703,0.772653003,0.955987109
818,0.169612703,0.772653003,0.955987109
819,0.111147968,0.36971156,0.338547876
820,0.157171822,0.410550213,0.333668947
821,0.111147968,0.36971156,0.338547876
822,0.111147968,0.36971156,0.338547876
823,0.12557506,0.553470364,0.254462902
824,0.111147968,0.36971156,0.338547876
825,0.12557506,0.553470364,0.254462902
826,0.190840665,0.467161528,0.705465294
827,0.191747606,0.399015924,0.567586719
828,0.169612703,0.772653003,0.955987109
829,0.199537099,0.435699613,1
830,0.191747606,0.399015924,0.567586719
831,0.157171822,0.410550213,0.333668947
832,0.199537099,0.435699613,1
833,0.111147968,0.36971156,0.338547876
834,0.112379342,0.254918281,0.120358185
835,0.111147968,0.36971156,0.338547876
836,0.111147968,0.36971156,0.338547876
837,0.111147968,0.36971156,0.338547876
838,0.17424778,0.742373942,0.775330908
839,0.111147968,0.36971156,0.338547876
840,0.111147968,0.36971156,0.338547876
841,0.111147968,0.36971156,0.338547876
842,0.111147968,0.36971156,0.338547876
843,0.190840665,0.467161528,0.705465294
844,0.191747606,0.399015924,0.567586719
845,0.190840665,0.467161528,0.705465294
846,0.17424778,0.742373942,0.775330908
847,0.157171822,0.410550213,0.333668947
848,0.111147968,0.36971156,0.338547876
849,0.09674354,0.413468128,0.229448544
850,0.111147968,0.36971156,0.338547876
851,0.111147968,0.36971156,0.338547876
852,0.111147968,0.36971156,0.338547876
853,0.169612703,0.772653003,0.955987109
854,0.09674354,0.413468128,0.229448544
855,0.157171822,0.410550213,0.333668947
856,0.157171822,0.410550213,0.333668947
857,0.157171822,0.410550213,0.333668947
858,0.157171822,0.410550213,0.333668947
859,0.157171822,0.410550213,0.333668947
860,0.174796132,0.460154809,0.216352243
861,0.111147968,0.36971156,0.338547876
862,0.190840665,0.467161528,0.705465294
863,0.111147968,0.36971156,0.338547876
864,0.174796132,0.460154809,0.216352243
865,0.199537099,0.435699613,1
866,0.157171822,0.410550213,0.333668947
867,0.169612703,0.772653003,0.955987109
868,0.111147968,0.36971156,0.338547876
869,0.199537099,0.435699613,1
870,0.111147968,0.36971156,0.338547876
871,0.169612703,0.772653003,0.955987109
872,0.199537099,0.435699613,1
873,0.190840665,0.467161528,0.705465294
874,0.111147968,0.36971156,0.338547876
875,0.111147968,0.36971156,0.338547876
876,0.157171822,0.410550213,0.333668947
877,0.111147968,0.36971156,0.338547876
878,0.111147968,0.36971156,0.338547876
879,0.174796132,0.460154809,0.216352243
880,0.111147968,0.36971156,0.338547876
881,0.191747606,0.399015924,0.567586719
882,0.111147968,0.36971156,0.338547876
883,0.151160613,0.120764229,0.631136407
884,0.111147968,0.36971156,0.338547876
885,0.111147968,0.36971156,0.338547876
886,0.157171822,0.410550213,0.333668947
887,0.157171822,0.410550213,0.333668947
888,0.169612703,0.772653003,0.955987109
889,0.111147968,0.36971156,0.338547876
890,0.199537099,0.435699613,1
891,0.111147968,0.36971156,0.338547876
892,0.169612703,0.772653003,0.955987109
893,0.111147968,0.36971156,0.338547876
894,0.111147968,0.36971156,0.338547876
895,0.149398681,0.317689431,0.267487794
896,0.190840665,0.467161528,0.705465294
897,0.191747606,0.399015924,0.567586719
898,0.111147968,0.36971156,0.338547876
899,0.111147968,0.36971156,0.338547876
900,0.17424778,0.742373942,0.775330908
901,0.111147968,0.36971156,0.338547876
902,0.174796132,0.460154809,0.216352243
903,0.111147968,0.36971156,0.338547876
904,0.09674354,0.413468128,0.229448544
905,0.111147968,0.36971156,0.338547876
906,0.111147968,0.36971156,0.338547876
907,0.169612703,0.772653003,0.955987109
908,0.111147968,0.36971156,0.338547876
909,0.169612703,0.772653003,0.955987109
910,0.199537099,0.435699613,1
911,0.111147968,0.36971156,0.338547876
912,0.111147968,0.36971156,0.338547876
913,0.111147968,0.36971156,0.338547876
914,0.111147968,0.36971156,0.338547876
915,0.111147968,0.36971156,0.338547876
916,0.169612703,0.772653003,0.955987109
917,0.09674354,0.413468128,0.229448544
918,0.111147968,0.36971156,0.338547876
919,0.111147968,0.36971156,0.338547876
920,0.111147968,0.36971156,0.338547876
921,0.111147968,0.36971156,0.338547876
922,0.111147968,0.36971156,0.338547876
923,0.111147968,0.36971156,0.338547876
924,0.199537099,0.435699613,1
925,0.173130119,0.647200716,0.497585817
926,0.111147968,0.36971156,0.338547876
927,0.111147968,0.36971156,0.338547876
928,0.174796132,0.460154809,0.216352243
929,0.111147968,0.36971156,0.338547876
930,0.111147968,0.36971156,0.338547876
931,0.111147968,0.36971156,0.338547876
932,0.111147968,0.36971156,0.338547876
933,0.111147968,0.36971156,0.338547876
934,0.111147968,0.36971156,0.338547876
935,0.111147968,0.36971156,0.338547876
936,0.111147968,0.36971156,0.338547876
937,0.111147968,0.36971156,0.338547876
938,0.111147968,0.36971156,0.338547876
939,0.111147968,0.36971156,0.338547876
940,0.111147968,0.36971156,0.338547876
941,0.111147968,0.36971156,0.338547876
942,0.111147968,0.36971156,0.338547876
943,0.174796132,0.460154809,0.216352243
944,0.174796132,0.460154809,0.216352243
945,0.111147968,0.36971156,0.338547876
946,0.111147968,0.36971156,0.338547876
947,0.111147968,0.36971156,0.338547876
948,0.190840665,0.467161528,0.705465294
949,0.157171822,0.410550213,0.333668947
950,0.111147968,0.36971156,0.338547876
951,0.111147968,0.36971156,0.338547876
952,0.174796132,0.460154809,0.216352243
953,0.111147968,0.36971156,0.338547876
954,0.191747606,0.399015924,0.567586719
955,0.111147968,0.36971156,0.338547876
956,0.157171822,0.410550213,0.333668947
957,0.12557506,0.553470364,0.254462902
958,0.088750762,0.195177981,0.12782292
959,0.111147968,0.36971156,0.338547876
960,0.169612703,0.772653003,0.955987109
961,0.169612703,0.772653003,0.955987109
962,0.174796132,0.460154809,0.216352243
963,0.190840665,0.467161528,0.705465294
964,0.111147968,0.36971156,0.338547876
965,0.190840665,0.467161528,0.705465294
966,0.157171822,0.410550213,0.333668947
967,0.12557506,0.553470364,0.254462902
968,0.09674354,0.413468128,0.229448544
969,0.169612703,0.772653003,0.955987109
970,0.199537099,0.435699613,1
971,0.111147968,0.36971156,0.338547876
972,0.157171822,0.410550213,0.333668947
973,0.111147968,0.36971156,0.338547876
974,0.169612703,0.772653003,0.955987109
975,0.12557506,0.553470364,0.254462902
976,0.111147968,0.36971156,0.338547876
977,0.174796132,0.460154809,0.216352243
978,0.169612703,0.772653003,0.955987109
979,0.174796132,0.460154809,0.216352243
980,0.111147968,0.36971156,0.338547876
981,0.09674354,0.413468128,0.229448544
982,0.157171822,0.410550213,0.333668947
983,0.111147968,0.36971156,0.338547876
984,0.190840665,0.467161528,0.705465294
985,0.111147968,0.36971156,0.338547876
986,0.111147968,0.36971156,0.338547876
987,0.111147968,0.36971156,0.338547876
988,0.088750762,0.195177981,0.12782292
989,0.111147968,0.36971156,0.338547876
990,0.186743758,0.235375382,0.42789521
991,0.199537099,0.435699613,1
992,0.111147968,0.36971156,0.338547876
993,0.17424778,0.742373942,0.775330908
994,0.199537099,0.435699613,1
995,0.111147968,0.36971156,0.338547876
996,0.111147968,0.36971156,0.338547876
997,0.111147968,0.36971156,0.338547876
998,0.169612703,0.772653003,0.955987109
999,0.111147968,0.36971156,0.338547876
1000,0.111147968,0.36971156,0.338547876
1001,0.111147968,0.36971156,0.338547876
1002,0.111147968,0.36971156,0.338547876
1003,0.111147968,0.36971156,0.338547876
1004,0.09346174,0.622499835,0.086186741
1005,0.111147968,0.36971156,0.338547876
1006,0.169612703,0.772653003,0.955987109
1007,0.169612703,0.772653003,0.955987109
1008,0.17424778,0.742373942,0.775330908
1009,0.111147968,0.36971156,0.338547876
1010,0.111147968,0.36971156,0.338547876
1011,0.111147968,0.36971156,0.338547876
1012,0.111147968,0.36971156,0.338547876
1013,0.174796132,0.460154809,0.216352243
1014,0.169612703,0.772653003,0.955987109
1015,0.09674354,0.413468128,0.229448544
1016,0.191747606,0.399015924,0.567586719
1017,0.17424778,0.742373942,0.775330908
1018,0.199537099,0.435699613,1
1019,0.111147968,0.36971156,0.338547876
1020,0.111147968,0.36971156,0.338547876
1021,0.111147968,0.36971156,0.338547876
1022,0.151160613,0.120764229,0.631136407
1023,0.190840665,0.467161528,0.705465294
1024,0.111147968,0.36971156,0.338547876
1025,0.111147968,0.36971156,0.338547876
1026,0.111147968,0.36971156,0.338547876
1027,0.111147968,0.36971156,0.338547876
1028,0.157171822,0.410550213,0.333668947
1029,0.169612703,0.772653003,0.955987109
1030,0.111147968,0.36971156,0.338547876
1031,0.09674354,0.413468128,0.229448544
1032,0.111147968,0.36971156,0.338547876
1033,0.09674354,0.413468128,0.229448544
1034,0.174796132,0.460154809,0.216352243
1035,0.112379342,0.254918281,0.120358185
1036,0.151160613,0.120764229,0.631136407
1037,0.111147968,0.36971156,0.338547876
1038,0.157171822,0.410550213,0.333668947
1039,0.157171822,0.410550213,0.333668947
1040,0.157171822,0.410550213,0.333668947
1041,0.09674354,0.413468128,0.229448544
1042,0.111147968,0.36971156,0.338547876
1043,0.169612703,0.772653003,0.955987109
1044,0.169612703,0.772653003,0.955987109
1045,0.111147968,0.36971156,0.338547876
1046,0.111147968,0.36971156,0.338547876
1047,0.111147968,0.36971156,0.338547876
1048,0.191747606,0.399015924,0.567586719
1049,0.17424778,0.742373942,0.775330908
1050,0.23006662,1,0.245879867
1051,0.199537099,0.435699613,1
1052,0.17424778,0.742373942,0.775330908
1053,0.157171822,0.410550213,0.333668947
1054,0.149398681,0.317689431,0.267487794
1055,0.17424778,0.742373942,0.775330908
1056,0.111147968,0.36971156,0.338547876
1057,0.174796132,0.460154809,0.216352243
1058,0.190840665,0.467161528,0.705465294
1059,0.191747606,0.399015924,0.567586719
1060,0.191747606,0.399015924,0.567586719
1061,0.09674354,0.413468128,0.229448544
1062,0.111147968,0.36971156,0.338547876
1063,0.17424778,0.742373942,0.775330908
1064,0.09674354,0.413468128,0.229448544
1065,0.111147968,0.36971156,0.338547876
1066,0.09674354,0.413468128,0.229448544
1067,0.17424778,0.742373942,0.775330908
1068,0.09674354,0.413468128,0.229448544
1069,0.09674354,0.413468128,0.229448544
1070,0.190840665,0.467161528,0.705465294
1071,0.111147968,0.36971156,0.338547876
1072,0.111147968,0.36971156,0.338547876
1073,0.190840665,0.467161528,0.705465294
1074,0.111147968,0.36971156,0.338547876
1075,0.09674354,0.413468128,0.229448544
1076,0.199537099,0.435699613,1
1077,0.157171822,0.410550213,0.333668947
1078,0.09674354,0.413468128,0.229448544
1079,0.09674354,0.413468128,0.229448544
1080,0.111147968,0.36971156,0.338547876
1081,0.173130119,0.647200716,0.497585817
1082,0.09674354,0.413468128,0.229448544
1083,0.169612703,0.772653003,0.955987109
1084,0.111147968,0.36971156,0.338547876
1085,0.09674354,0.413468128,0.229448544
1086,0.111147968,0.36971156,0.338547876
1087,0.09346174,0.622499835,0.086186741
1088,0.09674354,0.413468128,0.229448544
1089,0.111147968,0.36971156,0.338547876
1090,0.12557506,0.553470364,0.254462902
1091,0.111147968,0.36971156,0.338547876
1092,0.169612703,0.772653003,0.955987109
1093,0.111147968,0.36971156,0.338547876
1094,0.190840665,0.467161528,0.705465294
1095,0.169612703,0.772653003,0.955987109
1096,0.169612703,0.772653003,0.955987109
1097,0.111147968,0.36971156,0.338547876
1098,0.111147968,0.36971156,0.338547876
1099,0.191747606,0.399015924,0.567586719
1100,0.111147968,0.36971156,0.338547876
1101,0.111147968,0.36971156,0.338547876
1102,0.174796132,0.460154809,0.216352243
1103,0.169612703,0.772653003,0.955987109
1104,0.199537099,0.435699613,1
1105,0.09674354,0.413468128,0.229448544
1106,0.09674354,0.413468128,0.229448544
1107,0.09674354,0.413468128,0.229448544
1108,0.09674354,0.413468128,0.229448544
1109,0.111147968,0.36971156,0.338547876
1110,0.111147968,0.36971156,0.338547876
1111,0.157171822,0.410550213,0.333668947
1112,0.111147968,0.36971156,0.338547876
1113,0.169612703,0.772653003,0.955987109
1114,0.111147968,0.36971156,0.338547876
1115,0.111147968,0.36971156,0.338547876
1116,0.111147968,0.36971156,0.338547876
1117,0.09674354,0.413468128,0.229448544
1118,0.111147968,0.36971156,0.338547876
1119,0.190840665,0.467161528,0.705465294
1120,0.111147968,0.36971156,0.338547876
1121,0.111147968,0.36971156,0.338547876
1122,0.111147968,0.36971156,0.338547876
1123,0.174796132,0.460154809,0.216352243
1124,0.111147968,0.36971156,0.338547876
1125,0.199537099,0.435699613,1
1126,0.111147968,0.36971156,0.338547876
1127,0.169612703,0.772653003,0.955987109
1128,0.12557506,0.553470364,0.254462902
1129,0.111147968,0.36971156,0.338547876
1130,0.111147968,0.36971156,0.338547876
1131,0.111147968,0.36971156,0.338547876
1132,0.111147968,0.36971156,0.338547876
1133,0.169612703,0.772653003,0.955987109
1134,0.09674354,0.413468128,0.229448544
1135,0.151160613,0.120764229,0.631136407
1136,0.111147968,0.36971156,0.338547876
1137,0.12557506,0.553470364,0.254462902
1138,0.111147968,0.36971156,0.338547876
1139,0.111147968,0.36971156,0.338547876
1140,0.111147968,0.36971156,0.338547876
1141,0.111147968,0.36971156,0.338547876
1142,0.111147968,0.36971156,0.338547876
1143,0.111147968,0.36971156,0.338547876
1144,0.169612703,0.772653003,0.955987109
1145,0.12557506,0.553470364,0.254462902
1146,0.111147968,0.36971156,0.338547876
1147,0.111147968,0.36971156,0.338547876
1148,0.111147968,0.36971156,0.338547876
1149,0.09674354,0.413468128,0.229448544
1150,0.111147968,0.36971156,0.338547876
1151,0.12557506,0.553470364,0.254462902
1152,0.191747606,0.399015924,0.567586719
1153,0.111147968,0.36971156,0.338547876
1154,0.169612703,0.772653003,0.955987109
1155,0.191747606,0.399015924,0.567586719
1156,0.111147968,0.36971156,0.338547876
1157,0.190840665,0.467161528,0.705465294
1158,0.157171822,0.410550213,0.333668947
1159,0.111147968,0.36971156,0.338547876
1160,0.111147968,0.36971156,0.338547876
1161,0.111147968,0.36971156,0.338547876
1162,0.111147968,0.36971156,0.338547876
1163,0.111147968,0.36971156,0.338547876
1164,0.190840665,0.467161528,0.705465294
1165,0.199537099,0.435699613,1
1166,0.111147968,0.36971156,0.338547876
1167,0.111147968,0.36971156,0.338547876
1168,0.111147968,0.36971156,0.338547876
1169,0.111147968,0.36971156,0.338547876
1170,0.111147968,0.36971156,0.338547876
1171,0.111147968,0.36971156,0.338547876
1172,0.169612703,0.772653003,0.955987109
1173,0.17424778,0.742373942,0.775330908
1174,0.111147968,0.36971156,0.338547876
1175,0.111147968,0.36971156,0.338547876
1176,0.190840665,0.467161528,0.705465294
1177,0.12557506,0.553470364,0.254462902
1178,0.111147968,0.36971156,0.338547876
1179,0.111147968,0.36971156,0.338547876
1180,0.151160613,0.120764229,0.631136407
1181,0.111147968,0.36971156,0.338547876
1182,0.111147968,0.36971156,0.338547876
1183,0.111147968,0.36971156,0.338547876
1184,0.111147968,0.36971156,0.338547876
1185,0.190840665,0.467161528,0.705465294
1186,0.191747606,0.399015924,0.567586719
1187,0.111147968,0.36971156,0.338547876
1188,0.111147968,0.36971156,0.338547876
1189,0.169612703,0.772653003,0.955987109
1190,0.157171822,0.410550213,0.333668947
1191,0.12557506,0.553470364,0.254462902
1192,0.111147968,0.36971156,0.338547876
1193,0.12557506,0.553470364,0.254462902
1194,0.191747606,0.399015924,0.567586719
1195,0.111147968,0.36971156,0.338547876
1196,0.157171822,0.410550213,0.333668947
1197,0.111147968,0.36971156,0.338547876
1198,0.111147968,0.36971156,0.338547876
1199,0.151160613,0.120764229,0.631136407
1200,0.111147968,0.36971156,0.338547876
1201,0.111147968,0.36971156,0.338547876
1202,0.111147968,0.36971156,0.338547876
1203,0.169612703,0.772653003,0.955987109
1204,0.111147968,0.36971156,0.338547876
1205,0.111147968,0.36971156,0.338547876
1206,0.111147968,0.36971156,0.338547876
1207,0.157171822,0.410550213,0.333668947
1208,0.12557506,0.553470364,0.254462902
1209,0.149398681,0.317689431,0.267487794
1210,0.111147968,0.36971156,0.338547876
1211,0.111147968,0.36971156,0.338547876
1212,0.111147968,0.36971156,0.338547876
1213,0.149398681,0.317689431,0.267487794
1214,0.157171822,0.410550213,0.333668947
1215,0.190840665,0.467161528,0.705465294
1216,0.190840665,0.467161528,0.705465294
1217,0.111147968,0.36971156,0.338547876
1218,0.12557506,0.553470364,0.254462902
1219,0.09674354,0.413468128,0.229448544
1220,0.111147968,0.36971156,0.338547876
1221,0.151160613,0.120764229,0.631136407
1222,0.199537099,0.435699613,1
1223,0.12557506,0.553470364,0.254462902
1224,0.190840665,0.467161528,0.705465294
1225,0.190840665,0.467161528,0.705465294
1226,0.111147968,0.36971156,0.338547876
1227,0.169612703,0.772653003,0.955987109
1228,0.111147968,0.36971156,0.338547876
1229,0.17424778,0.742373942,0.775330908
1230,0.169612703,0.772653003,0.955987109
1231,0.111147968,0.36971156,0.338547876
1232,0.111147968,0.36971156,0.338547876
1233,0.157171822,0.410550213,0.333668947
1234,0.111147968,0.36971156,0.338547876
1235,0.157171822,0.410550213,0.333668947
1236,0.111147968,0.36971156,0.338547876
1237,0.111147968,0.36971156,0.338547876
1238,0.190840665,0.467161528,0.705465294
1239,0.111147968,0.36971156,0.338547876
1240,0.169612703,0.772653003,0.955987109
1241,0.111147968,0.36971156,0.338547876
1242,0.23006662,1,0.245879867
1243,0.151160613,0.120764229,0.631136407
1244,0.111147968,0.36971156,0.338547876
1245,0.149398681,0.317689431,0.267487794
1246,0.199537099,0.435699613,1
1247,0.111147968,0.36971156,0.338547876
1248,0.111147968,0.36971156,0.338547876
1249,0.111147968,0.36971156,0.338547876
1250,0.111147968,0.36971156,0.338547876
1251,0.111147968,0.36971156,0.338547876
1252,0.199537099,0.435699613,1
1253,0.190840665,0.467161528,0.705465294
1254,0.111147968,0.36971156,0.338547876
1255,0.190840665,0.467161528,0.705465294
1256,0.111147968,0.36971156,0.338547876
1257,0.174796132,0.460154809,0.216352243
1258,0.157171822,0.410550213,0.333668947
1259,0.169612703,0.772653003,0.955987109
1260,0.09674354,0.413468128,0.229448544
1261,0.111147968,0.36971156,0.338547876
1262,0.169612703,0.772653003,0.955987109
1263,0.199537099,0.435699613,1
1264,0.169612703,0.772653003,0.955987109
1265,0.111147968,0.36971156,0.338547876
1266,0.191747606,0.399015924,0.567586719
1267,0.111147968,0.36971156,0.338547876
1268,0.111147968,0.36971156,0.338547876
1269,0.111147968,0.36971156,0.338547876
1270,0.169612703,0.772653003,0.955987109
1271,0.111147968,0.36971156,0.338547876
1272,0.111147968,0.36971156,0.338547876
1273,0.169612703,0.772653003,0.955987109
1274,0.199537099,0.435699613,1
1275,0.111147968,0.36971156,0.338547876
1276,0.111147968,0.36971156,0.338547876
1277,0.151160613,0.120764229,0.631136407
1278,0.151160613,0.120764229,0.631136407
1279,0.199537099,0.435699613,1
1280,0.190840665,0.467161528,0.705465294
1281,0.157171822,0.410550213,0.333668947
1282,0.151160613,0.120764229,0.631136407
1283,0.111147968,0.36971156,0.338547876
1284,0.190840665,0.467161528,0.705465294
1285,0.111147968,0.36971156,0.338547876
1286,0.111147968,0.36971156,0.338547876
1287,0.169612703,0.772653003,0.955987109
1288,0.111147968,0.36971156,0.338547876
1289,0.149398681,0.317689431,0.267487794
1290,0.111147968,0.36971156,0.338547876
1291,0.111147968,0.36971156,0.338547876
1292,0.191747606,0.399015924,0.567586719
1293,0.149398681,0.317689431,0.267487794
1294,0.157171822,0.410550213,0.333668947
1295,0.169612703,0.772653003,0.955987109
1296,0.111147968,0.36971156,0.338547876
1297,0.190840665,0.467161528,0.705465294
1298,0.151160613,0.120764229,0.631136407
1299,0.111147968,0.36971156,0.338547876
1300,0.151160613,0.120764229,0.631136407
1301,0.12557506,0.553470364,0.254462902
1302,0.111147968,0.36971156,0.338547876
1303,0.111147968,0.36971156,0.338547876
1304,0.190840665,0.467161528,0.705465294
1305,0.111147968,0.36971156,0.338547876
1306,0.111147968,0.36971156,0.338547876
1307,0.169612703,0.772653003,0.955987109
1308,0.151160613,0.120764229,0.631136407
1309,0.191747606,0.399015924,0.567586719
1310,0.199537099,0.435699613,1
1311,0.111147968,0.36971156,0.338547876
1312,0.12557506,0.553470364,0.254462902
1313,0.111147968,0.36971156,0.338547876
1314,0.169612703,0.772653003,0.955987109
1315,0.111147968,0.36971156,0.338547876
1316,0.169612703,0.772653003,0.955987109
1317,0.23006662,1,0.245879867
1318,0.157171822,0.410550213,0.333668947
1319,0.111147968,0.36971156,0.338547876
1320,0.111147968,0.36971156,0.338547876
1321,0.151160613,0.120764229,0.631136407
1322,0.111147968,0.36971156,0.338547876
1323,0.111147968,0.36971156,0.338547876
1324,0.111147968,0.36971156,0.338547876
1325,0.111147968,0.36971156,0.338547876
1326,0.169612703,0.772653003,0.955987109
1327,0.111147968,0.36971156,0.338547876
1328,0.169612703,0.772653003,0.955987109
1329,0.111147968,0.36971156,0.338547876
1330,0.190840665,0.467161528,0.705465294
1331,0.15837589,0.70041172,0.245715719
1332,0.111147968,0.36971156,0.338547876
1333,0.111147968,0.36971156,0.338547876
1334,0.15837589,0.70041172,0.245715719
1335,0.111147968,0.36971156,0.338547876
1336,0.15837589,0.70041172,0.245715719
1337,0.15837589,0.70041172,0.245715719
1338,0.112379342,0.254918281,0.120358185
1339,0.112379342,0.254918281,0.120358185
1340,0.112379342,0.254918281,0.120358185
1341,0.111147968,0.36971156,0.338547876
1342,0.111147968,0.36971156,0.338547876
1343,0.111147968,0.36971156,0.338547876
1344,0.190840665,0.467161528,0.705465294
1345,0.111147968,0.36971156,0.338547876
1346,0.112379342,0.254918281,0.120358185
1347,0.111147968,0.36971156,0.338547876
1348,0.15837589,0.70041172,0.245715719
1349,0.111147968,0.36971156,0.338547876
1350,0.111147968,0.36971156,0.338547876
1351,0.169612703,0.772653003,0.955987109
1352,0.111147968,0.36971156,0.338547876
1353,0.151160613,0.120764229,0.631136407
1354,0.111147968,0.36971156,0.338547876
1355,0.199537099,0.435699613,1
1356,0.151160613,0.120764229,0.631136407
1357,0.09674354,0.413468128,0.229448544
1358,0.09674354,0.413468128,0.229448544
1359,0.199537099,0.435699613,1
1360,0.111147968,0.36971156,0.338547876
1361,0.151160613,0.120764229,0.631136407
1362,0.190840665,0.467161528,0.705465294
1363,0.09674354,0.413468128,0.229448544
1364,0.157171822,0.410550213,0.333668947
1365,0.15837589,0.70041172,0.245715719
1366,0.169612703,0.772653003,0.955987109
1367,0.199537099,0.435699613,1
1368,0.111147968,0.36971156,0.338547876
1369,0.151160613,0.120764229,0.631136407
1370,0.169612703,0.772653003,0.955987109
1371,0.111147968,0.36971156,0.338547876
1372,0.173130119,0.647200716,0.497585817
1373,0.111147968,0.36971156,0.338547876
1374,0.173130119,0.647200716,0.497585817
1375,0.169612703,0.772653003,0.955987109
1376,0.199537099,0.435699613,1
1377,0.169612703,0.772653003,0.955987109
1378,0.111147968,0.36971156,0.338547876
1379,0.151160613,0.120764229,0.631136407
1380,0.111147968,0.36971156,0.338547876
1381,0.151160613,0.120764229,0.631136407
1382,0.169612703,0.772653003,0.955987109
1383,0.191747606,0.399015924,0.567586719
1384,0.151160613,0.120764229,0.631136407
1385,0.111147968,0.36971156,0.338547876
1386,0,0.922677812,0.373221036
1387,0.09674354,0.413468128,0.229448544
1388,0.191747606,0.399015924,0.567586719
1389,0.190840665,0.467161528,0.705465294
1390,0.169612703,0.772653003,0.955987109
1391,0.151160613,0.120764229,0.631136407
1392,0.09674354,0.413468128,0.229448544
1393,0.111147968,0.36971156,0.338547876
1394,0.111147968,0.36971156,0.338547876
1395,0.151160613,0.120764229,0.631136407
1396,0.199537099,0.435699613,1
1397,0.111147968,0.36971156,0.338547876
1398,0.111147968,0.36971156,0.338547876
1399,0.199537099,0.435699613,1
1400,0.151160613,0.120764229,0.631136407
1401,0.199537099,0.435699613,1
1402,0.151160613,0.120764229,0.631136407
1403,0.191747606,0.399015924,0.567586719
1404,0.169612703,0.772653003,0.955987109
1405,0.09674354,0.413468128,0.229448544
1406,0.190840665,0.467161528,0.705465294
1407,0.111147968,0.36971156,0.338547876
1408,0.173130119,0.647200716,0.497585817
1409,0.09674354,0.413468128,0.229448544
1410,0.199537099,0.435699613,1
1411,0.111147968,0.36971156,0.338547876
1412,0.191747606,0.399015924,0.567586719
1413,0.151160613,0.120764229,0.631136407
1414,0.169612703,0.772653003,0.955987109
1415,0.169612703,0.772653003,0.955987109
1416,0.169612703,0.772653003,0.955987109
1417,0.190840665,0.467161528,0.705465294
1418,0.169612703,0.772653003,0.955987109
1419,0.191747606,0.399015924,0.567586719
1420,0.169612703,0.772653003,0.955987109
1421,0.111147968,0.36971156,0.338547876
1422,0.186743758,0.235375382,0.42789521
1423,0.151160613,0.120764229,0.631136407
1424,0.151160613,0.120764229,0.631136407
1425,0.088750762,0.195177981,0.12782292
1426,0.199537099,0.435699613,1
1427,0.191747606,0.399015924,0.567586719
1428,0.121866429,0.109064402,0.171812652
1429,0.09674354,0.413468128,0.229448544
1430,0.151160613,0.120764229,0.631136407
1431,0.09674354,0.413468128,0.229448544
1432,0.186743758,0.235375382,0.42789521
1433,0.09674354,0.413468128,0.229448544
1434,0.09674354,0.413468128,0.229448544
1435,0.09674354,0.413468128,0.229448544
1436,0.111147968,0.36971156,0.338547876
1437,0.190840665,0.467161528,0.705465294
1438,0.112379342,0.254918281,0.120358185
1439,0.09674354,0.413468128,0.229448544
1440,0.111147968,0.36971156,0.338547876
1441,0.17424778,0.742373942,0.775330908
1442,0.174796132,0.460154809,0.216352243
1443,0.151160613,0.120764229,0.631136407
1444,0.111147968,0.36971156,0.338547876
